room_type_num,longitude,latitude,availability_365,minimum_nights,number_of_reviews,neigh_num,price
1,-73.9432,40.68956,0,3,6,13,3.912023005428146
2,-73.91411,40.88515,269,2,1,165,6.684611727667927
1,-73.99118,40.75981,178,5,20,95,5.0106352940962555
1,-73.97065,40.69358,0,3,4,80,4.31748811353631
0,-74.00318,40.72946,229,30,0,207,6.0473721790462776
0,-74.01089,40.70583,333,2,4,73,5.3981627015177525
0,-73.98631,40.74848,262,1,4,126,5.19295685089021
1,-73.90851,40.75978,359,30,0,4,4.634728988229636
1,-73.82764,40.76548,85,1,2,77,4.406719247264253
1,-73.90747,40.88985,0,2,16,72,4.442651256490317
0,-73.75771,40.59495,17,4,14,71,4.605170185988092
1,-73.95679,40.67318,0,7,0,51,3.6635616461296463
0,-73.95497,40.77054,221,3,226,199,4.605170185988092
1,-73.98677,40.76102,169,1,51,189,4.605170185988092
0,-73.9825,40.77795,0,2,1,200,4.8283137373023015
0,-73.95544,40.77222,326,30,3,199,4.770684624465665
0,-73.96276,40.71425,0,1,33,212,5.1647859739235145
0,-73.95256,40.71124,0,4,11,212,5.455321115357702
0,-73.98201,40.76497,351,30,0,126,5.476463551931511
1,-73.93288,40.69134,139,1,2,13,4.31748811353631
1,-73.99126,40.76185,245,1,189,95,5.043425116919247
1,-73.96235,40.79938,0,1,4,200,3.871201010907891
0,-73.94623,40.80447,188,14,1,94,4.787491742782046
1,-74.07913,40.63144,78,1,11,185,3.5263605246161616
0,-73.98391,40.69192,22,4,15,57,5.521460917862246
0,-73.90945,40.81629,14,1,1,117,4.442651256490317
1,-73.83298,40.7459,78,1,54,77,3.912023005428146
1,-73.95538,40.80172,32,1,226,94,4.605170185988092
1,-73.95858,40.81231,0,2,20,129,4.0943445622221
0,-73.94613,40.71975,26,2,3,212,4.700480365792417
0,-74.00525,40.70781,339,29,1,73,5.187385805840755
0,-73.94852,40.65949,0,5,1,158,3.912023005428146
0,-73.98233,40.72712,3,2,14,64,4.74493212836325
0,-73.85827,40.75703,98,1,70,103,4.276666119016055
0,-73.97455,40.76419,278,3,22,126,5.700443573390687
1,-73.78327,40.74624,65,1,62,83,4.23410650459726
2,-73.9575,40.81991,86,1,0,94,4.0943445622221
0,-73.98057,40.74789,115,30,0,136,5.187385805840755
0,-73.91182,40.75953,363,5,18,4,4.90527477843843
0,-73.98079,40.72336,211,28,9,64,4.890349128221754
0,-73.77983,40.68503,153,2,45,104,5.0106352940962555
1,-73.98655,40.71441,0,4,0,118,4.605170185988092
0,-73.95981,40.71813,147,2,51,212,5.356586274672012
1,-73.83175,40.74609,79,1,98,77,3.912023005428146
1,-73.91789,40.77235,88,5,3,54,4.442651256490317
0,-73.87584,40.73162,0,1,1,68,5.298317366548036
1,-73.9428,40.71965,0,4,3,212,4.143134726391533
0,-73.99636,40.72525,17,2,167,176,5.293304824724492
1,-73.94176,40.75733,81,2,12,116,4.007333185232471
0,-73.8571,40.82661,161,2,16,197,4.605170185988092
0,-73.98447,40.73159,0,3,5,64,4.890349128221754
0,-73.96248,40.67942,220,4,8,51,3.912023005428146
0,-73.99684,40.72381,169,5,59,176,6.38856140554563
0,-73.99076,40.77404,0,2,2,200,5.288267030694535
0,-73.96871,40.7557,0,3,35,126,5.220355825078324
1,-73.94952,40.78857,188,3,20,61,4.605170185988092
1,-73.82938,40.74903,323,14,107,77,3.6888794541139363
0,-73.94842,40.71555,0,2,20,212,4.663439094112067
0,-73.96454,40.75546,245,30,0,126,5.926926025970411
1,-73.73323,40.6916,365,3,0,29,3.8066624897703196
0,-73.95562,40.77481,0,2,0,199,5.521460917862246
1,-73.94488,40.7084,89,1,2,212,4.74493212836325
0,-73.9952,40.71938,221,31,9,114,4.499809670330265
1,-73.94299,40.83,0,1,1,94,4.07753744390572
0,-73.98455,40.73577,0,1,0,86,5.857933154483459
0,-73.95485,40.79996,219,3,42,94,4.6443908991413725
1,-73.94418,40.70514,0,4,2,212,3.912023005428146
1,-73.80845,40.73781,90,1,10,77,4.127134385045092
1,-73.94494,40.69132,0,2,6,13,5.0106352940962555
1,-73.94726,40.79931,94,1,35,61,4.0943445622221
1,-73.9888,40.76205,0,5,0,95,5.0106352940962555
0,-73.96707,40.75231,176,3,7,126,6.54965074223381
0,-73.94931,40.66951,0,1,0,51,4.700480365792417
1,-73.92402,40.86688,0,6,6,102,3.6888794541139363
0,-73.98103,40.72196,0,3,0,64,5.135798437050262
0,-73.98632,40.68902,342,30,7,19,4.844187086458591
0,-73.91523,40.68628,46,2,107,28,4.605170185988092
1,-73.98244,40.6602,248,1,88,214,3.7376696182833684
0,-73.95217,40.68528,88,2,3,13,5.247024072160486
0,-74.0033,40.72963,0,2,11,207,5.521460917862246
0,-73.98019,40.77568,30,4,0,200,5.135798437050262
1,-73.92476,40.74136,309,1,27,187,4.382026634673881
1,-73.93705,40.84191,26,2,1,204,3.912023005428146
0,-73.94839,40.71756,365,5,34,212,5.703782474656201
1,-73.95111,40.66788,35,1,55,51,4.31748811353631
1,-73.98781,40.75471,352,1,0,126,4.605170185988092
0,-73.8921,40.65894,294,2,24,63,5.703782474656201
0,-73.92967,40.75174,0,7,0,116,4.499809670330265
1,-73.98974,40.65877,0,3,3,188,4.0943445622221
0,-73.93772,40.7068,170,4,17,212,5.0106352940962555
1,-74.00328,40.62801,351,1,7,20,4.174387269895637
1,-73.95932,40.79913,363,2,114,200,4.574710978503383
1,-73.95387,40.80015,0,14,1,94,3.912023005428146
0,-73.98303,40.72627,269,4,180,64,5.288267030694535
0,-73.99762,40.7617,365,30,2,95,5.616771097666572
1,-73.94475,40.81281,0,3,3,94,4.174387269895637
0,-73.9784,40.7494,135,30,6,136,5.393627546352362
2,-73.94541,40.61489,0,2,5,127,3.258096538021482
0,-73.99934,40.74496,0,4,1,34,4.8283137373023015
0,-73.94555,40.74657,0,5,1,116,4.787491742782046
0,-73.98143,40.75138,0,1,10,126,5.703782474656201
1,-73.98455,40.71826,71,2,42,118,4.382026634673881
1,-73.96403,40.69483,333,2,30,41,3.9889840465642745
0,-73.91765,40.68853,69,1,103,28,5.521460917862246
0,-73.93414,40.67192,0,5,8,51,4.553876891600541
0,-73.99494,40.75597,0,30,0,95,6.021023349349527
1,-73.94269,40.70608,0,4,3,212,4.605170185988092
0,-74.02458,40.62991,0,2,6,7,4.553876891600541
1,-73.94231,40.68533,0,1,1,13,4.0943445622221
1,-73.95003,40.7811,0,20,3,199,4.23410650459726
0,-74.00845,40.70425,312,30,2,73,5.1647859739235145
0,-73.94115,40.79312,0,2,10,61,4.700480365792417
0,-73.96295,40.76307,335,29,0,199,5.214935757608986
0,-73.96684,40.75609,336,30,0,126,5.393627546352362
0,-73.99124,40.69218,0,2,1,25,4.700480365792417
0,-73.95044,40.80463,0,2,148,94,5.298317366548036
0,-73.98566,40.7198,365,30,0,118,9.21024036697585
1,-73.92686,40.69946,0,1,0,28,4.442651256490317
1,-73.98122,40.67618,178,1,211,150,4.060443010546419
1,-73.9623,40.71295,297,1,52,212,4.382026634673881
1,-74.00654,40.70948,116,7,23,73,4.584967478670572
0,-73.96444,40.75522,189,29,0,126,5.476463551931511
0,-74.0196,40.62652,0,3,7,7,4.553876891600541
1,-73.93468,40.79822,101,2,25,61,4.248495242049359
1,-73.94566,40.72099,0,3,0,91,4.31748811353631
0,-73.89604,40.76962,0,1,49,54,4.59511985013459
0,-73.91193,40.74479,5,2,2,218,4.68213122712422
0,-73.96895,40.75608,101,30,2,126,5.298317366548036
0,-73.9891,40.76655,50,1,19,95,5.41610040220442
0,-73.97389,40.78935,311,30,0,200,5.19295685089021
0,-73.96936,40.75572,149,30,7,126,4.8283137373023015
1,-73.91345,40.75806,310,30,3,4,3.7612001156935624
0,-74.00135,40.6783,342,2,150,31,5.10594547390058
1,-73.98299,40.73166,0,3,6,86,4.465908118654584
0,-73.96521,40.75982,0,4,3,126,4.8283137373023015
1,-73.92265,40.69627,0,3,0,28,3.912023005428146
0,-73.91415,40.77141,0,7,15,54,4.382026634673881
0,-73.96196,40.69303,285,1,19,41,5.298317366548036
0,-73.98855,40.72141,0,2,5,118,5.560681631015528
0,-73.94031,40.72658,0,1,0,91,4.8283137373023015
0,-73.94534,40.72429,0,3,1,91,4.8283137373023015
1,-73.96734,40.76301,351,1,60,199,4.553876891600541
1,-74.142,40.54901,86,2,4,90,4.787491742782046
1,-73.90363,40.70306,0,14,2,164,3.4011973816621555
0,-73.95662,40.76615,82,5,8,199,5.703782474656201
1,-73.94137,40.81226,184,5,5,94,3.8066624897703196
0,-73.99054,40.72935,188,2,10,64,5.521460917862246
1,-73.90807,40.76682,338,2,27,4,4.143134726391533
0,-73.95631,40.65359,0,3,3,74,4.787491742782046
1,-73.93951,40.84905,18,3,0,204,4.3694478524670215
2,-73.98178,40.66085,0,2,1,180,4.007333185232471
1,-73.94801,40.82931,0,4,3,94,3.912023005428146
1,-73.97353,40.75322,365,3,0,126,6.214608098422191
1,-73.98414,40.72042,209,2,29,118,5.0689042022202315
1,-73.87159,40.76533,89,1,74,59,3.8066624897703196
1,-73.95991,40.65732,264,2,67,158,4.442651256490317
0,-73.96797,40.75259,69,2,13,126,5.0106352940962555
1,-73.92349,40.68385,0,1,36,13,4.394449154672439
1,-73.99084,40.71271,219,3,9,118,5.0106352940962555
0,-73.98491,40.7292,0,3,0,64,5.003946305945459
1,-73.9467,40.82205,259,1,161,94,3.7376696182833684
0,-73.92037,40.81132,228,3,19,133,4.74493212836325
1,-73.93013,40.70094,326,90,0,28,3.5553480614894135
1,-73.90336,40.75266,138,5,9,218,4.248495242049359
1,-73.95174,40.68851,197,3,3,13,4.0943445622221
1,-73.92139,40.74555,123,1,106,187,4.584967478670572
0,-73.98587,40.76565,365,30,1,95,5.075173815233827
0,-73.99378,40.75438,358,1,4,95,6.736966958001855
1,-73.99685,40.75053,0,2,5,34,4.007333185232471
0,-73.99184,40.71672,0,2,101,35,4.867534450455582
0,-73.96407,40.71625,94,4,11,212,5.703782474656201
1,-73.94159,40.81456,180,2,105,94,4.174387269895637
1,-73.97548,40.74692,172,30,1,136,4.248495242049359
1,-73.9916,40.71333,359,30,1,35,4.23410650459726
1,-73.96388,40.79334,0,6,0,200,4.882801922586371
1,-73.91156,40.69449,235,2,65,28,4.007333185232471
0,-73.95997,40.68775,0,4,8,41,5.0106352940962555
1,-73.96465,40.80266,0,1,0,200,4.477336814478207
0,-73.96248,40.75457,364,30,0,126,5.886104031450156
1,-73.96416,40.75625,297,2,6,126,4.77912349311153
0,-74.00933,40.60106,0,2,2,5,4.553876891600541
1,-73.93319,40.79639,81,3,24,61,4.007333185232471
0,-73.976,40.67211,68,3,27,150,5.393627546352362
0,-73.96939,40.75743,358,30,3,126,4.499809670330265
0,-73.99271,40.76275,244,3,1,95,6.059123195581797
0,-73.94776,40.71238,11,4,148,212,4.8283137373023015
2,-73.98941,40.72194,0,1,5,118,4.219507705176107
0,-73.94996,40.68061,355,30,3,13,4.543294782270004
1,-73.92854,40.68185,342,30,25,13,4.356708826689592
0,-73.99743,40.7164,0,30,4,35,5.1647859739235145
0,-73.94807,40.64464,93,2,4,60,4.499809670330265
0,-73.98694,40.74633,320,4,47,126,5.135798437050262
0,-73.99078,40.76397,173,1,5,95,5.389071729816501
0,-74.00622,40.74477,137,2,5,34,5.220355825078324
1,-73.94968,40.79724,58,1,200,94,4.382026634673881
0,-73.9938,40.75908,167,5,4,95,5.978885764901122
0,-73.99915,40.74405,71,3,164,34,5.521460917862246
0,-73.92046,40.6971,314,2,56,28,4.787491742782046
0,-73.99635,40.74845,0,4,1,34,5.135798437050262
0,-74.00694,40.70838,351,29,0,73,4.605170185988092
1,-73.89465,40.86917,65,3,77,78,4.0943445622221
0,-73.94871,40.82651,264,3,35,94,6.1092475827643655
0,-73.98303,40.74079,365,31,0,111,6.620073206530356
0,-73.94951,40.77452,269,30,26,199,5.0106352940962555
0,-73.95352,40.70821,0,7,13,212,5.41610040220442
1,-73.94479,40.71993,0,1,0,212,3.912023005428146
0,-73.99913,40.74043,0,1,0,34,5.298317366548036
0,-73.97521,40.78479,0,5,5,200,5.298317366548036
1,-73.97076,40.75205,1,1,1,126,4.605170185988092
2,-73.91965,40.69838,0,1,0,28,4.0943445622221
1,-73.94803,40.77372,341,5,7,199,5.220355825078324
1,-73.94522,40.69297,60,3,6,13,4.143134726391533
0,-74.00234,40.74247,0,3,1,34,5.652489180268651
0,-73.99041,40.66398,0,3,4,180,4.343805421853684
1,-73.93044,40.84989,90,2,0,204,4.553876891600541
0,-73.93034,40.76227,0,1,0,116,5.0106352940962555
0,-73.92753,40.64842,248,2,17,60,3.8066624897703196
1,-73.94207,40.71498,359,7,12,212,4.31748811353631
1,-73.9652,40.80082,364,1,104,200,4.6913478822291435
1,-73.93387,40.67176,0,3,3,51,3.4011973816621555
0,-73.97546,40.75033,365,30,2,136,5.0106352940962555
0,-73.95612,40.81372,67,1,51,94,5.272999558563747
0,-73.97356,40.75246,246,2,27,126,5.288267030694535
0,-73.92953,40.65867,87,1,0,60,5.298317366548036
1,-73.9205,40.75566,0,1,0,116,4.605170185988092
0,-73.96412,40.68653,268,3,189,41,4.700480365792417
1,-73.92901,40.76477,0,5,0,4,4.31748811353631
0,-73.94031,40.68104,0,2,38,13,4.0943445622221
0,-73.91405,40.76836,38,5,28,4,4.74493212836325
1,-73.95214,40.68861,1,5,22,13,3.912023005428146
0,-73.97543,40.74998,365,30,3,136,5.0106352940962555
0,-73.98516,40.76621,174,1,130,95,5.631211781821365
1,-73.95597,40.71727,0,4,36,212,4.0943445622221
0,-73.98157,40.66945,255,2,24,150,4.941642422609304
0,-73.94499,40.71871,0,1,0,212,4.8283137373023015
0,-73.99368,40.7616,95,2,19,95,5.991464547107982
0,-74.01035,40.72671,99,2,69,176,5.66988092298052
1,-73.95589,40.80447,364,30,0,94,4.143134726391533
1,-73.95261,40.71353,6,2,15,212,4.499809670330265
1,-73.96077,40.70794,0,2,9,212,4.718498871295094
1,-73.95332,40.70609,0,1,3,212,4.787491742782046
0,-73.96751,40.71356,26,2,5,212,5.298317366548036
0,-73.96384,40.75724,280,30,0,126,5.501258210544727
1,-73.94946,40.71257,1,2,32,212,4.553876891600541
1,-73.9621,40.7987,0,1,1,200,4.700480365792417
1,-73.81795,40.74764,364,1,37,77,4.007333185232471
0,-73.98554,40.72241,32,5,1,64,5.19295685089021
1,-73.90737,40.68757,1,1,33,28,3.6375861597263857
0,-73.84638,40.83616,355,1,5,208,4.31748811353631
0,-73.98911,40.71482,0,4,2,118,5.1647859739235145
1,-73.91332,40.69935,189,4,4,28,3.713572066704308
0,-73.90599,40.68956,140,3,72,28,4.6913478822291435
1,-73.8924,40.6784,365,1,43,52,4.605170185988092
0,-74.00175,40.72337,30,1,18,176,5.991464547107982
1,-73.92074,40.70133,75,3,45,28,4.74493212836325
0,-73.9802,40.74938,0,60,2,136,5.298317366548036
1,-73.95499,40.71465,0,2,11,212,4.31748811353631
1,-73.98235,40.72742,0,5,1,64,4.499809670330265
0,-73.99033,40.7607,160,3,3,95,5.768320995793772
0,-73.99631,40.72238,0,7,0,144,5.187385805840755
1,-73.94664,40.83712,0,2,2,204,4.31748811353631
0,-73.94588,40.83903,321,2,2,204,4.8283137373023015
0,-73.94249,40.83723,0,3,34,204,4.248495242049359
1,-73.99267,40.68105,151,1,20,31,3.970291913552122
0,-73.99439,40.76561,272,1,178,95,4.859812404361672
1,-73.93118,40.69018,0,1,1,13,3.6375861597263857
1,-73.93461,40.69872,158,1,18,28,3.8918202981106265
1,-73.98041,40.7278,0,1,0,64,5.247024072160486
0,-73.95983,40.65739,0,5,0,158,4.605170185988092
1,-73.99166,40.71814,128,10,17,118,4.31748811353631
0,-73.85372,40.71263,0,2,9,79,5.1647859739235145
1,-73.92942,40.69463,25,1,33,28,3.8066624897703196
0,-73.96856,40.76756,3,2,0,199,4.605170185988092
1,-74.00013,40.72886,0,3,7,92,4.605170185988092
1,-73.88248,40.74942,89,2,6,103,3.8918202981106265
0,-73.93257,40.68567,1,180,0,13,4.442651256490317
1,-73.95912,40.80091,0,1,4,200,4.1588830833596715
0,-73.95298,40.72595,335,29,22,91,4.7535901911063645
0,-73.99014,40.75893,157,3,25,95,4.941642422609304
1,-73.95016,40.65841,43,4,19,158,4.23410650459726
0,-73.90254,40.76982,364,2,18,54,5.0106352940962555
1,-73.9501,40.66739,0,1,1,51,3.784189633918261
0,-73.99978,40.7598,0,1,0,95,4.74493212836325
0,-73.9616,40.68499,0,10,5,41,5.298317366548036
0,-74.00607,40.71775,365,14,13,195,6.1092475827643655
0,-73.95355,40.80582,0,5,11,94,5.0106352940962555
1,-74.01436,40.67705,69,2,68,161,4.442651256490317
1,-74.00089,40.73521,0,5,8,207,4.605170185988092
1,-73.87763,40.73698,213,3,89,68,3.8066624897703196
0,-73.95601,40.76959,9,2,1,199,5.247024072160486
1,-73.94017,40.81793,90,1,9,94,4.605170185988092
0,-73.92048,40.70753,0,5,3,28,4.787491742782046
0,-73.97051,40.7874,2,1,0,200,7.047517221357296
1,-74.00981,40.72018,31,1,18,195,4.605170185988092
0,-73.95462,40.72747,0,3,0,91,4.553876891600541
0,-73.90993,40.68792,112,3,0,28,6.052089168924417
1,-73.91429,40.7027,53,5,1,28,4.248495242049359
1,-73.95707,40.72965,0,2,7,91,4.584967478670572
1,-73.99175,40.76446,0,3,0,95,4.382026634673881
0,-73.98871,40.68466,365,30,63,85,5.703782474656201
0,-73.96356,40.71551,179,30,3,212,5.0106352940962555
0,-74.00833,40.71819,0,4,0,195,6.214608098422191
0,-73.97657,40.74114,11,2,22,111,5.298317366548036
0,-73.92859,40.68697,272,4,13,13,5.501258210544727
0,-73.99838,40.7394,6,1,10,34,5.3471075307174685
1,-73.94712,40.66061,364,2,2,158,3.6888794541139363
0,-73.94671,40.77102,0,1,1,199,4.382026634673881
1,-73.95799,40.80793,0,6,0,129,4.007333185232471
0,-73.9447,40.65877,25,2,1,158,5.0106352940962555
0,-73.94613,40.79346,0,1,0,61,4.442651256490317
0,-73.97916,40.72941,78,28,2,64,5.3471075307174685
0,-73.94711,40.68006,95,3,1,13,4.8283137373023015
1,-73.9522,40.66741,0,12,2,51,3.58351893845611
0,-73.93502,40.76661,0,1,21,116,4.74493212836325
1,-73.94676,40.69089,37,30,10,13,4.382026634673881
1,-73.97612,40.63662,74,30,1,107,4.189654742026425
1,-73.95354,40.82378,0,60,13,94,3.912023005428146
0,-73.94763,40.78502,0,1,14,61,5.241747015059643
1,-73.99193,40.75835,174,10,116,95,4.442651256490317
0,-73.98295,40.72354,248,3,30,64,5.272999558563747
1,-73.92583,40.76855,364,4,28,4,4.454347296253507
0,-73.94713,40.81535,1,3,33,94,5.1647859739235145
1,-73.92196,40.68742,0,1,126,13,4.174387269895637
1,-73.76133,40.72413,88,1,43,159,3.912023005428146
0,-73.96694,40.6786,2,2,25,157,5.1647859739235145
0,-73.93913,40.75215,9,7,9,116,5.0106352940962555
0,-74.00621,40.7139,0,1,0,37,5.0106352940962555
0,-73.94003,40.81619,0,3,5,94,4.59511985013459
1,-73.90991,40.70336,5,1,41,164,4.007333185232471
0,-73.9615,40.66233,0,7,1,158,4.867534450455582
1,-73.97769,40.74433,256,2,10,111,4.8283137373023015
0,-73.96145,40.79626,333,7,28,200,5.135798437050262
0,-73.97097,40.6458,34,5,11,107,5.521460917862246
0,-73.99432,40.76511,17,4,136,95,4.77912349311153
0,-73.98713,40.72977,0,4,0,64,5.1647859739235145
0,-73.97957,40.72188,0,4,7,64,5.4680601411351315
0,-73.99884,40.74073,83,5,1,34,5.19295685089021
1,-73.95569,40.70738,21,2,26,212,4.0943445622221
1,-73.94231,40.70685,0,150,2,212,4.0943445622221
1,-73.95508,40.61051,0,2,10,173,4.59511985013459
1,-73.91111,40.70439,298,2,37,164,3.8918202981106265
1,-73.95628,40.82088,0,2,12,94,3.912023005428146
1,-73.94349,40.82793,0,5,8,94,4.442651256490317
0,-73.85662,40.84038,0,3,12,151,4.174387269895637
0,-73.8964,40.69426,0,2,36,84,4.465908118654584
1,-73.93108,40.85198,0,1,0,204,3.6888794541139363
0,-73.9795,40.7257,353,1,46,64,5.438079308923196
0,-73.92607,40.76444,0,3,7,4,5.2574953720277815
1,-73.91458,40.75452,2,6,7,4,3.9512437185814275
1,-73.96715,40.79503,0,1,55,200,4.553876891600541
0,-73.98035,40.73836,0,3,3,111,5.117993812416755
0,-73.91511,40.86113,11,5,1,198,4.605170185988092
0,-73.81785,40.75348,313,2,204,77,4.653960350157523
1,-73.99139,40.7192,187,1,221,118,4.941642422609304
1,-73.94328,40.83779,12,2,248,204,4.248495242049359
0,-73.99825,40.72843,0,7,0,92,4.897839799950911
0,-73.99409,40.71745,364,1,23,35,5.703782474656201
0,-73.946,40.63612,328,2,19,60,5.783825182329737
1,-73.98906,40.71713,0,1,14,118,4.174387269895637
1,-73.94607,40.65737,361,1,11,158,4.465908118654584
1,-73.92687,40.75819,90,30,1,4,3.8501476017100584
1,-73.95288,40.82516,0,1,1,94,3.6888794541139363
0,-73.97984,40.77829,0,7,1,200,5.521460917862246
0,-73.9995,40.72969,0,1,4,92,5.1647859739235145
0,-73.97626,40.74737,188,60,0,136,5.568344503761097
0,-73.99787,40.72966,0,4,1,92,4.787491742782046
1,-73.95181,40.65438,81,1,14,60,3.9889840465642745
1,-73.94605,40.74715,0,2,6,116,4.248495242049359
1,-73.95532,40.76717,263,1,202,199,4.553876891600541
1,-73.95125,40.73304,280,1,16,91,4.31748811353631
0,-73.99128,40.76463,353,3,1,95,6.309918278226516
1,-73.90618,40.69857,0,4,20,164,4.174387269895637
0,-73.98219,40.74142,287,1,2,111,6.536691597591305
0,-73.98192,40.77529,11,6,35,200,5.298317366548036
1,-73.95673,40.80322,305,30,0,94,4.48863636973214
0,-74.01116,40.70755,328,2,7,73,5.313205979041787
2,-73.98795,40.76509,365,1,3,95,4.343805421853684
1,-73.91852,40.69435,0,2,12,28,4.0943445622221
1,-73.98079,40.74488,0,14,0,111,4.02535169073515
0,-74.00546,40.74069,175,3,18,207,5.1647859739235145
0,-73.96018,40.68839,65,1,93,41,4.605170185988092
0,-73.98414,40.7229,0,3,31,64,4.418840607796598
0,-74.01525,40.70621,169,4,27,73,5.41610040220442
0,-73.97016,40.68893,37,3,0,80,6.684611727667927
1,-73.89995,40.74505,10,2,11,218,4.382026634673881
0,-73.96157,40.76021,346,30,10,199,5.10594547390058
2,-73.98496,40.74387,0,5,5,126,4.007333185232471
1,-73.95989,40.69181,0,1,0,13,3.7376696182833684
0,-73.97803,40.78198,0,1,4,200,5.616771097666572
1,-73.95562,40.80667,350,2,53,94,4.605170185988092
1,-73.96029,40.71091,0,5,0,212,4.189654742026425
1,-73.98908,40.75783,295,1,38,189,4.605170185988092
0,-73.95121,40.78707,94,2,1,61,4.976733742420574
0,-73.95245,40.68915,112,5,77,13,5.8998973535824915
0,-73.94801,40.71558,0,2,1,212,4.762173934797756
1,-73.95254,40.68769,66,5,0,13,5.0106352940962555
0,-74.00186,40.67831,0,6,0,31,4.499809670330265
1,-73.98876,40.72631,332,30,1,64,4.290459441148391
1,-74.00505,40.63392,180,1,0,20,4.23410650459726
0,-73.93032,40.691,0,3,2,13,4.90527477843843
2,-73.94843,40.64517,365,30,5,60,3.6888794541139363
1,-73.92754,40.62646,151,1,16,76,3.6888794541139363
1,-73.98643,40.72717,328,1,28,64,5.19295685089021
0,-73.97998,40.73022,14,4,1,64,5.393627546352362
0,-74.00694,40.71634,309,30,0,195,5.720311776607412
0,-73.98725,40.73034,33,1,0,64,5.2832037287379885
1,-73.91678,40.77392,0,2,10,54,3.912023005428146
0,-73.98683,40.73044,0,1,15,64,5.075173815233827
1,-73.98423,40.7146,0,3,5,118,4.48863636973214
0,-73.97872,40.7266,0,1,3,64,5.0106352940962555
0,-73.95795,40.68114,189,3,3,13,5.003946305945459
0,-73.98671,40.7281,0,3,2,64,4.605170185988092
0,-74.01092,40.70656,356,2,8,73,5.424950017481403
1,-73.96988,40.64428,11,3,0,74,3.912023005428146
1,-73.94889,40.80887,0,3,3,94,4.499809670330265
0,-73.95036,40.65826,284,3,82,158,4.672828834461906
0,-73.9853,40.72707,0,3,2,64,5.480638923341991
0,-73.95121,40.70996,7,6,1,212,4.605170185988092
1,-73.95131,40.81245,277,1,69,94,4.787491742782046
1,-73.95081,40.80475,43,2,43,94,4.3694478524670215
0,-73.99181,40.76127,261,4,55,95,5.501258210544727
0,-73.96648,40.75363,243,28,2,126,6.51471269087253
0,-73.97589,40.76364,253,2,0,126,5.517452896464707
1,-73.98283,40.72987,0,3,3,64,4.605170185988092
1,-73.97447,40.76344,162,2,0,126,6.380122536899765
